GEOID10,pop,cd_2013,sldl_2016,sldl_2013,cd_2003,sldl_2010,sldu_2013,sldu_2010
150090316011042,0,002,013,013,002,013,007,006
150090316011043,0,002,013,013,002,013,007,006
150090316011044,0,002,013,013,002,013,007,006
150090316011045,1,002,013,013,002,013,007,006
150090316011046,0,002,013,013,002,013,007,006
150090316011047,0,002,013,013,002,013,007,006
150090316011048,0,002,013,013,002,013,007,006
150090316011049,0,002,013,013,002,013,007,006
150090316011050,0,002,013,013,002,013,007,006
150090316011051,0,002,013,013,002,013,007,006
150090316011052,0,002,013,013,002,013,007,006
150090316011053,0,002,013,013,002,013,007,006
150090316011054,0,002,013,013,002,013,007,006
150090316011055,0,002,013,013,002,013,007,006
150090316011056,0,002,013,013,002,013,007,006
150090316011057,0,002,013,013,002,013,007,006
150090316011058,0,002,013,013,002,013,007,006
150090316011059,0,002,013,013,002,013,007,006
150090316011060,0,002,013,013,002,013,007,006
150090316011061,0,002,013,013,002,013,007,006
150090316011062,0,002,013,013,002,013,007,006
150090316011063,0,002,013,013,002,ZZZ,007,ZZZ
150090316011064,0,002,013,013,002,013,007,006
150090316011065,0,002,013,013,002,013,007,006
150090316011066,0,002,013,013,002,013,007,006
150090316011067,0,002,013,013,002,013,007,006
150090316011068,0,002,013,013,002,013,007,006
150090316011069,0,002,013,013,002,013,007,006
150090316011070,0,002,013,013,002,013,007,006
150090316011071,0,002,013,013,002,013,007,006
150090316011072,0,002,013,013,002,013,007,006
150090316011073,0,002,013,013,002,013,007,006
150090316011074,0,002,013,013,002,013,007,006
150090316011075,0,002,013,013,002,013,007,006
150090316011076,0,002,013,013,002,013,007,006
150090316011077,0,002,013,013,002,013,007,006
150090316011078,0,002,013,013,002,013,007,006
150090316011079,0,002,013,013,002,013,007,006
150090316011080,0,002,013,013,002,013,007,006
150090316011081,0,002,013,013,002,013,007,006
150090316011082,0,002,013,013,002,013,007,006
150090316011083,0,002,013,013,002,013,007,006
150090316011084,0,002,013,013,002,013,007,006
150090316011085,0,002,013,013,002,013,007,006
150090316011086,0,002,013,013,002,013,007,006
150090316011087,0,002,013,013,002,013,007,006
150090316011088,0,002,013,013,002,013,007,006
150090316011089,0,002,013,013,002,013,007,006
150090316011090,0,002,013,013,002,013,007,006
150090316011091,0,002,013,013,002,013,007,006
150090316011092,0,002,013,013,002,013,007,006
150090316011093,0,002,013,013,002,013,007,006
150090316011094,0,002,013,013,002,013,007,006
150090316011095,0,002,013,013,002,013,007,006
150090316011096,0,002,013,013,002,013,007,006
150090316011097,0,002,013,013,002,013,007,006
150090316011098,0,002,013,013,002,013,007,006
150090316011099,0,002,013,013,002,013,007,006
150090316011100,0,002,013,013,002,013,007,006
150090316011101,0,002,013,013,002,013,007,006
150090316011102,0,002,013,013,002,013,007,006
150090316011103,0,002,013,013,002,013,007,006
150090316011104,0,002,013,013,002,013,007,006
150090316011105,0,002,013,013,002,013,007,006
150090316011106,0,002,013,013,002,013,007,006
150090316011107,0,002,013,013,002,013,007,006
150090316011108,0,002,013,013,002,013,007,006
150090316011109,0,002,013,013,002,013,007,006
150090316011110,0,002,013,013,002,013,007,006
150090316011111,0,002,013,013,002,013,007,006
150090316011112,0,002,013,013,002,013,007,006
150090316011113,344,002,013,013,002,013,007,006
150090316011114,0,002,013,013,002,013,007,006
150090316011115,0,002,013,013,002,013,007,006
150090316011116,278,002,013,013,002,013,007,006
150090316011117,112,002,013,013,002,013,007,006
150090316011118,75,002,013,013,002,013,007,006
150090316011119,83,002,013,013,002,013,007,006
150090316011120,85,002,013,013,002,013,007,006
150090316011121,0,002,013,013,002,013,007,006
150090316011122,0,002,013,013,002,013,007,006
150090316011123,0,002,013,013,002,013,007,006
150090316011124,0,002,013,013,002,013,007,006
150090316011125,22,002,013,013,002,013,007,006
150090316011126,0,002,013,013,002,013,007,006
150090316011127,0,002,013,013,002,013,007,006
150090316011128,0,002,013,013,002,013,007,006
150090316011129,0,002,013,013,002,013,007,006
150090316011130,0,002,013,013,002,013,007,006
150090316011131,0,002,013,013,002,013,007,006
150090316011132,0,002,013,013,002,013,007,006
150090316011133,170,002,013,013,002,013,007,006
150090316011134,42,002,013,013,002,013,007,006
150090316011135,11,002,013,013,002,013,007,006
150090316011136,15,002,013,013,002,013,007,006
150090316011137,34,002,013,013,002,013,007,006
150090316011138,38,002,013,013,002,013,007,006
150090316011139,24,002,013,013,002,013,007,006
150090316011140,76,002,013,013,002,013,007,006
150090316011141,11,002,013,013,002,013,007,006
150090316011142,0,002,013,013,002,013,007,006
150090316011143,0,002,013,013,002,013,007,006
150090316011144,0,002,013,013,002,013,007,006
150090316011145,0,002,013,013,002,013,007,006
150090316011146,0,002,013,013,002,013,007,006
150090316011147,0,002,013,013,002,013,007,006
150090316011148,0,002,013,013,002,013,007,006
150090316011149,0,002,013,013,002,013,007,006
150090316011150,0,002,013,013,002,013,007,006
150090316011151,0,002,013,013,002,013,007,006
150090316011152,0,002,013,013,002,013,007,006
150090316011153,0,002,013,013,002,013,007,006
150090316011154,0,002,013,013,002,013,007,006
150090316011155,0,002,013,013,002,013,007,006
150090316011156,0,002,013,013,002,013,007,006
150090316011157,0,002,013,013,002,013,007,006
150090316011158,0,002,013,013,002,013,007,006
150090316011159,0,002,013,013,002,013,007,006
150090316011160,0,002,013,013,002,013,007,006
150090316011161,0,002,013,013,002,013,007,006
150090316011162,0,002,013,013,002,013,007,006
150090316011163,0,002,013,013,002,013,007,006
150090316011164,0,002,013,013,002,013,007,006
150090316011165,0,002,013,013,002,013,007,006
150090316011166,0,002,013,013,002,013,007,006
150090316011167,0,002,013,013,002,013,007,006
150090316011168,0,002,013,013,002,013,007,006
150090316011169,0,002,013,013,002,013,007,006
150090316011170,0,002,013,013,002,ZZZ,007,ZZZ
150090316011171,0,002,013,013,002,ZZZ,007,ZZZ
150090316011172,0,002,013,013,002,013,007,006
150090316011173,29,002,013,013,002,013,007,006
150090316011174,0,002,013,013,002,013,007,006
150090316011175,0,002,013,013,002,013,007,006
150090316011176,0,002,013,013,002,013,007,006
150090316011177,0,002,013,013,002,013,007,006
150090316011178,0,002,013,013,002,013,007,006
150090316011179,0,002,013,013,002,013,007,006
150090316011180,0,002,013,013,002,013,007,006
150090316011181,0,002,013,013,002,013,007,006
150090316011182,0,002,013,013,002,013,007,006
150090316011183,0,002,013,013,002,013,007,006
150090316011184,0,002,013,013,002,013,007,006
150090316011185,0,002,013,013,002,013,007,006
150090316011186,0,002,013,013,002,013,007,006
150090316011187,0,002,013,013,002,013,007,006
150090316011188,0,002,013,013,002,013,007,006
150090316011189,0,002,013,013,002,013,007,006
150090316011190,0,002,013,013,002,013,007,006
150090316011191,0,002,013,013,002,013,007,006
150090316011192,0,002,013,013,002,013,007,006
150090316011193,0,002,013,013,002,013,007,006
150090316011194,0,002,013,013,002,013,007,006
150090316011195,0,002,013,013,002,013,007,006
150090316011196,0,002,013,013,002,013,007,006
150090316011197,0,002,013,013,002,013,007,006
150090316011198,0,002,013,013,002,013,007,006
150090316011199,0,002,013,013,002,ZZZ,007,ZZZ
150090316011200,0,002,013,013,002,ZZZ,007,ZZZ
150090316011201,0,002,013,013,002,ZZZ,007,ZZZ
150090316011202,0,002,013,013,002,013,007,006
150090316011203,0,002,013,013,002,013,007,006
150090316011204,0,002,013,013,002,013,007,006
150090316011205,0,002,013,013,002,013,007,006
150090316011206,0,002,013,013,002,013,007,006
150090316011207,0,002,013,013,002,013,007,006
150090316011208,0,002,013,013,002,013,007,006
150090316011209,0,002,013,013,002,013,007,006
150090316011210,0,002,013,013,002,013,007,006
150090316011211,0,002,013,013,002,013,007,006
150090316011212,0,002,013,013,002,013,007,006
150090316011213,0,002,013,013,002,013,007,006
150090316011214,0,002,013,013,002,013,007,006
150090316011215,0,002,013,013,002,013,007,006
150090316011216,0,002,013,013,002,013,007,006
150090316011217,0,002,013,013,002,013,007,006
150090316011218,0,002,013,013,002,013,007,006
150090316011219,0,002,013,013,002,013,007,006
150090316011220,0,002,013,013,002,013,007,006
150090316011221,0,002,013,013,002,013,007,006
150090316011222,0,002,013,013,002,013,007,006
150090316011223,0,002,013,013,002,013,007,006
150090316011224,0,002,013,013,002,013,007,006
150090316011225,0,002,013,013,002,013,007,006
150090316011226,0,002,013,013,002,013,007,006
150090316011227,0,002,013,013,002,013,007,006
150090316011228,0,002,013,013,002,013,007,006
150090316011229,3,002,013,013,002,013,007,006
150090316011230,0,002,013,013,002,013,007,006
150090316011231,0,002,013,013,002,013,007,006
150090316011232,0,002,013,013,002,013,007,006
150090316011233,0,002,013,013,002,013,007,006
150090316011234,0,002,013,013,002,013,007,006
150090316011235,0,002,013,013,002,013,007,006
150090316011236,0,002,013,013,002,013,007,006
150090316011237,0,002,013,013,002,013,007,006
150090316011238,0,002,013,013,002,013,007,006
150090316011239,0,002,013,013,002,013,007,006
150090316011240,0,002,013,013,002,013,007,006
150090316011241,0,002,013,013,002,013,007,006
150090316011242,0,002,013,013,002,013,007,006
150090316011243,0,002,013,013,002,013,007,006
150090316011244,0,002,013,013,002,013,007,006
150090316011245,0,002,013,013,002,013,007,006
150090316011246,0,002,013,013,002,013,007,006
150090316011247,0,002,013,013,002,013,007,006
150090316011248,0,002,013,013,002,013,007,006
150090316011249,0,002,013,013,002,013,007,006
150090316011250,7,002,013,013,002,013,007,006
150090316011251,11,002,013,013,002,013,007,006
150090316011252,7,002,013,013,002,013,007,006
150090316011253,5,002,013,013,002,013,007,006
150090316011254,34,002,013,013,002,013,007,006
150090316011255,15,002,013,013,002,013,007,006
150090316011256,0,002,013,013,002,013,007,006
150090316011257,5,002,013,013,002,013,007,006
150090316011258,3,002,013,013,002,013,007,006
150090316011259,10,002,013,013,002,013,007,006
150090316011260,16,002,013,013,002,013,007,006
150090316011261,22,002,013,013,002,013,007,006
150090316011262,4,002,013,013,002,013,007,006
150090316011263,0,002,013,013,002,013,007,006
150090316011264,16,002,013,013,002,013,007,006
150090316011265,9,002,013,013,002,013,007,006
150090316011266,0,002,013,013,002,013,007,006
150090316011267,22,002,013,013,002,013,007,006
150090316011268,23,002,013,013,002,013,007,006
150090316011269,18,002,013,013,002,013,007,006
150090316011270,0,002,013,013,002,013,007,006
150090316011271,0,002,013,013,002,013,007,006
150090316011272,0,002,013,013,002,013,007,006
150090316011273,0,002,013,013,002,013,007,006
150090316011274,8,002,013,013,002,013,007,006
150090316011275,0,002,013,013,002,013,007,006
150090316012000,101,002,013,013,002,013,007,006
150090316012001,0,002,013,013,002,013,007,006
150090316012002,7,002,013,013,002,013,007,006
150090316012003,0,002,013,013,002,013,007,006
150090316012004,2,002,013,013,002,013,007,006
150090316012005,23,002,013,013,002,013,007,006
150090316012006,28,002,013,013,002,013,007,006
150090316012007,35,002,013,013,002,013,007,006
150090316012008,13,002,013,013,002,013,007,006
150090316012009,17,002,013,013,002,013,007,006
150090316012010,26,002,013,013,002,013,007,006
150090316012011,13,002,013,013,002,013,007,006
150090316012012,62,002,013,013,002,013,007,006
150090316012013,8,002,013,013,002,013,007,006
150090316012014,19,002,013,013,002,013,007,006
150090316012015,41,002,013,013,002,013,007,006
150090316012016,18,002,013,013,002,013,007,006
150090316012017,15,002,013,013,002,013,007,006
150090316012018,40,002,013,013,002,013,007,006
150090316012019,14,002,013,013,002,013,007,006
150090316012020,18,002,013,013,002,013,007,006
150090316012021,10,002,013,013,002,013,007,006
150090316012022,12,002,013,013,002,013,007,006
150090316012023,10,002,013,013,002,013,007,006
150090316012024,19,002,013,013,002,013,007,006
150090316012025,13,002,013,013,002,013,007,006
150090316012026,58,002,013,013,002,013,007,006
150090316012027,0,002,013,013,002,013,007,006
150090316012028,0,002,013,013,002,013,007,006
150090316012029,1,002,013,013,002,013,007,006
150090316012030,0,002,013,013,002,013,007,006
150090316012031,0,002,013,013,002,013,007,006
150090316012032,1,002,013,013,002,013,007,006
150090316012033,0,002,013,013,002,013,007,006
150090316012034,0,002,013,013,002,013,007,006
150090316012035,33,002,013,013,002,013,007,006
150090316012036,11,002,013,013,002,013,007,006
150090316012037,32,002,013,013,002,013,007,006
150090316012038,0,002,013,013,002,013,007,006
150090316012039,26,002,013,013,002,013,007,006
150090316012040,20,002,013,013,002,013,007,006
150090316012041,19,002,013,013,002,013,007,006
150090316012042,13,002,013,013,002,013,007,006
150090316012043,47,002,013,013,002,013,007,006
150090316012044,0,002,013,013,002,013,007,006
150090316012045,26,002,013,013,002,013,007,006
150090316012046,9,002,013,013,002,013,007,006
150090316012047,22,002,013,013,002,013,007,006
150090316012048,19,002,013,013,002,013,007,006
150090316012049,6,002,013,013,002,013,007,006
150090316012050,12,002,013,013,002,013,007,006
150090316012051,19,002,013,013,002,013,007,006
150090316012052,10,002,013,013,002,013,007,006
150090316012053,23,002,013,013,002,013,007,006
150090316012054,31,002,013,013,002,013,007,006
150090316012055,23,002,013,013,002,013,007,006
150090317001000,0,002,013,013,002,013,007,006
150090317001001,163,002,013,013,002,013,007,006
150090317001002,136,002,013,013,002,013,007,006
150090317001003,2,002,013,013,002,013,007,006
150090317001004,31,002,013,013,002,013,007,006
150090317001005,49,002,013,013,002,013,007,006
150090317001006,0,002,013,013,002,013,007,006
150090317001007,5,002,013,013,002,013,007,006
150090317001008,4,002,013,013,002,013,007,006
150090317001009,189,002,013,013,002,013,007,006
150090317001010,108,002,013,013,002,013,007,006
150090317001011,8,002,013,013,002,013,007,006
150090317001012,7,002,013,013,002,013,007,006
150090317001013,0,002,013,013,002,ZZZ,007,ZZZ
150090317001014,2,002,013,013,002,013,007,006
150090317001015,0,002,013,013,002,013,007,006
150090317001016,0,002,013,013,002,ZZZ,007,ZZZ
150090317001017,0,002,013,013,002,ZZZ,007,ZZZ
150090317001018,0,002,013,013,002,ZZZ,007,ZZZ
150090317001019,0,002,013,013,002,013,007,006
150090317001020,1,002,013,013,002,013,007,006
150090317001021,0,002,013,013,002,ZZZ,007,ZZZ
150090317001022,7,002,013,013,002,013,007,006
150090317001023,0,002,013,013,002,ZZZ,007,ZZZ
150090317001024,6,002,013,013,002,013,007,006
150090317001025,60,002,013,013,002,013,007,006
150090317001026,0,002,013,013,002,013,007,006
150090317001027,13,002,013,013,002,013,007,006
150090317001028,3,002,013,013,002,013,007,006
150090317001029,0,002,013,013,002,ZZZ,007,ZZZ
150090317001030,20,002,013,013,002,013,007,006
150090317001031,25,002,013,013,002,013,007,006
150090317001032,76,002,013,013,002,013,007,006
150090317001033,12,002,013,013,002,013,007,006
150090317001034,0,002,013,013,002,013,007,006
150090317001035,2,002,013,013,002,013,007,006
150090317001036,0,002,013,013,002,ZZZ,007,ZZZ
150090317001037,0,002,013,013,002,013,007,006
150090317001038,0,002,013,013,002,ZZZ,007,ZZZ
150090317001039,0,002,013,013,002,ZZZ,007,ZZZ
150090317001040,3,002,013,013,002,013,007,006
150090317001041,0,002,013,013,002,013,007,006
150090317001042,12,002,013,013,002,013,007,006
150090317001043,0,002,013,013,002,ZZZ,007,ZZZ
150090317001044,2,002,013,013,002,013,007,006
150090317001045,0,002,013,013,002,ZZZ,007,ZZZ
150090317001046,13,002,013,013,002,013,007,006
150090317001047,51,002,013,013,002,013,007,006
150090317001048,0,002,013,013,002,ZZZ,007,ZZZ
150090317001049,0,002,013,013,002,ZZZ,007,ZZZ
150090317001050,0,002,013,013,002,013,007,006
150090317001051,0,002,013,013,002,ZZZ,007,ZZZ
150090317001052,2,002,013,013,002,013,007,006
150090317001053,2,002,013,013,002,013,007,006
150090317001054,9,002,013,013,002,013,007,006
150090317001055,0,002,013,013,002,013,007,006
150090317001056,16,002,013,013,002,013,007,006
150090317001057,0,002,013,013,002,013,007,006
150090317001058,1,002,013,013,002,013,007,006
150090317001059,0,002,013,013,002,ZZZ,007,ZZZ
150090317002000,0,002,013,013,002,013,007,006
150090317002001,0,002,013,013,002,013,007,006
150090317002002,0,002,013,013,002,013,007,006
150090317002003,0,002,013,013,002,013,007,006
150090317002004,0,002,013,013,002,013,007,006
150090317002005,0,002,013,013,002,013,007,006
150090317002006,0,002,013,013,002,013,007,006
150090317002007,0,002,013,013,002,013,007,006
150090317002008,0,002,013,013,002,013,007,006
150090317002009,0,002,013,013,002,013,007,006
150090317002010,2,002,013,013,002,013,007,006
150090317002011,0,002,013,013,002,013,007,006
150090317002012,0,002,013,013,002,013,007,006
150090317002013,0,002,013,013,002,013,007,006
150090317002014,0,002,013,013,002,013,007,006
150090317002015,0,002,013,013,002,013,007,006
150090317002016,0,002,013,013,002,013,007,006
150090317002017,0,002,013,013,002,013,007,006
150090317002018,0,002,013,013,002,013,007,006
150090317002019,0,002,013,013,002,013,007,006
150090317002020,0,002,013,013,002,013,007,006
150090317002021,0,002,013,013,002,013,007,006
150090317002022,0,002,013,013,002,013,007,006
150090317002023,0,002,013,013,002,013,007,006
150090317002024,0,002,013,013,002,013,007,006
150090317002025,0,002,013,013,002,013,007,006
150090317002026,0,002,013,013,002,013,007,006
150090317002027,0,002,013,013,002,013,007,006
150090317002028,0,002,013,013,002,013,007,006
150090317002029,0,002,013,013,002,013,007,006
150090317002030,0,002,013,013,002,013,007,006
150090317002031,0,002,013,013,002,013,007,006
150090317002032,0,002,013,013,002,013,007,006
150090317002033,0,002,013,013,002,013,007,006
150090317002034,0,002,013,013,002,013,007,006
150090317002035,0,002,013,013,002,013,007,006
150090317002036,0,002,013,013,002,013,007,006
150090317002037,0,002,013,013,002,013,007,006
150090317002038,0,002,013,013,002,013,007,006
150090317002039,0,002,013,013,002,013,007,006
150090317002040,0,002,013,013,002,013,007,006
150090317002041,0,002,013,013,002,013,007,006
150090317002042,0,002,013,013,002,013,007,006
150090317002043,0,002,013,013,002,013,007,006
150090317002044,0,002,013,013,002,013,007,006
150090317002045,0,002,013,013,002,013,007,006
150090317002046,117,002,013,013,002,013,007,006
150090317002047,32,002,013,013,002,013,007,006
150090317002048,34,002,013,013,002,013,007,006
150090317002049,3,002,013,013,002,013,007,006
150090317002050,13,002,013,013,002,013,007,006
150090317002051,19,002,013,013,002,013,007,006
150090317002052,21,002,013,013,002,013,007,006
150090317002053,4,002,013,013,002,013,007,006
150090317002054,11,002,013,013,002,013,007,006
150090317002055,0,002,013,013,002,013,007,006
150090317002056,0,002,013,013,002,013,007,006
150090317002057,0,002,013,013,002,013,007,006
150090317002058,0,002,013,013,002,013,007,006
150090317002059,0,002,013,013,002,013,007,006
150090317002060,0,002,013,013,002,013,007,006
150090317002061,0,002,013,013,002,013,007,006
150090317002062,0,002,013,013,002,013,007,006
150090317002063,13,002,013,013,002,013,007,006
150090317002064,0,002,013,013,002,013,007,006
150090317002065,0,002,013,013,002,013,007,006
150090317002066,0,002,013,013,002,013,007,006
150090317002067,0,002,013,013,002,013,007,006
150090317002068,0,002,013,013,002,013,007,006
150090317002069,4,002,013,013,002,013,007,006
150090317002070,0,002,013,013,002,013,007,006
150090317002071,0,002,013,013,002,013,007,006
150090317002072,2,002,013,013,002,013,007,006
150090317002073,0,002,013,013,002,013,007,006
150090317002074,0,002,013,013,002,013,007,006
150090317002075,0,002,013,013,002,013,007,006
150090317002076,0,002,013,013,002,013,007,006
150090317002077,2,002,013,013,002,013,007,006
150090317002078,22,002,013,013,002,013,007,006
150090317002079,0,002,013,013,002,013,007,006
150090317002080,12,002,013,013,002,013,007,006
150090317002081,1,002,013,013,002,013,007,006
150090317002082,7,002,013,013,002,013,007,006
150090317002083,0,002,013,013,002,ZZZ,007,ZZZ
150090317002084,0,002,013,013,002,ZZZ,007,ZZZ
150090317002085,0,002,013,013,002,013,007,006
150090317002086,13,002,013,013,002,013,007,006
150090317002087,0,002,013,013,002,ZZZ,007,ZZZ
150090317002088,0,002,013,013,002,013,007,006
150090317002089,0,002,013,013,002,ZZZ,007,ZZZ
150090317002090,0,002,013,013,002,ZZZ,007,ZZZ
150090317002091,0,002,013,013,002,013,007,006
150090317002092,0,002,013,013,002,ZZZ,007,ZZZ
150090317002093,0,002,013,013,002,013,007,006
150090317002094,0,002,013,013,002,013,007,006
150090317002095,8,002,013,013,002,013,007,006
150090317002096,0,002,013,013,002,013,007,006
150090317002097,0,002,013,013,002,013,007,006
150090317002098,0,002,013,013,002,013,007,006
150090317002099,0,002,013,013,002,013,007,006
150090317002100,0,002,013,013,002,013,007,006
150090317002101,0,002,013,013,002,013,007,006
150090317002102,0,002,013,013,002,013,007,006
150090317002103,0,002,013,013,002,013,007,006
150090317002104,0,002,013,013,002,013,007,006
150090317002105,0,002,013,013,002,013,007,006
150090317002106,0,002,013,013,002,013,007,006
150090317002107,0,002,013,013,002,013,007,006
150090317002108,16,002,013,013,002,013,007,006
150090317002109,119,002,013,013,002,013,007,006
150090317002110,9,002,013,013,002,013,007,006
150090317002111,0,002,013,013,002,013,007,006
150090317002112,14,002,013,013,002,013,007,006
150090317002113,0,002,013,013,002,013,007,006
150090317002114,6,002,013,013,002,013,007,006
150090317002115,0,002,013,013,002,013,007,006
150090317002116,99,002,013,013,002,013,007,006
150090317002117,199,002,013,013,002,013,007,006
150090317002118,120,002,013,013,002,013,007,006
150090317002119,0,002,013,013,002,ZZZ,007,ZZZ
150090317002120,10,002,013,013,002,013,007,006
150090317002121,0,002,013,013,002,ZZZ,007,ZZZ
150090317002122,28,002,013,013,002,013,007,006
150090317002123,40,002,013,013,002,013,007,006
150090317002124,36,002,013,013,002,013,007,006
150090317002125,0,002,013,013,002,ZZZ,007,ZZZ
150090317002126,0,002,013,013,002,ZZZ,007,ZZZ
150090317002127,0,002,013,013,002,ZZZ,007,ZZZ
150090317002128,0,002,013,013,002,ZZZ,007,ZZZ
150090317002129,0,002,013,013,002,ZZZ,007,ZZZ
150090317002130,0,002,013,013,002,013,007,006
150090317002131,0,002,013,013,002,013,007,006
150090317002132,0,002,013,013,002,013,007,006
150090317002133,0,002,013,013,002,ZZZ,007,ZZZ
150090317002134,0,002,013,013,002,013,007,006
150090317002135,0,002,013,013,002,013,007,006
150090317002136,1,002,013,013,002,013,007,006
150090317002137,0,002,013,013,002,013,007,006
150090317002138,0,002,013,013,002,013,007,006
150090317002139,0,002,013,013,002,013,007,006
150090317002140,0,002,013,013,002,013,007,006
150090317002141,0,002,013,013,002,013,007,006
150090317003000,41,002,013,013,002,013,007,006
150090317003001,156,002,013,013,002,013,007,006
150090317003002,0,002,013,013,002,ZZZ,007,ZZZ
150090317003003,25,002,013,013,002,013,007,006
150090317003004,1,002,013,013,002,013,007,006
150090317003005,0,002,013,013,002,013,007,006
150090317003006,0,002,013,013,002,013,007,006
150090317003007,0,002,013,013,002,013,007,006
150090317003008,0,002,013,013,002,013,007,006
150090317003009,0,002,013,013,002,013,007,006
150090317003010,0,002,013,013,002,013,007,006
150090317003011,0,002,013,013,002,013,007,006
150090317003012,142,002,013,013,002,013,007,006
150090317003013,89,002,013,013,002,013,007,006
150090317003014,0,002,013,013,002,013,007,006
150090317003015,62,002,013,013,002,013,007,006
150090317003016,91,002,013,013,002,013,007,006
150090317003017,0,002,013,013,002,013,007,006
150090317004000,0,002,013,013,002,013,007,006
150090317004001,0,002,013,013,002,013,007,006
150090317004002,0,002,013,013,002,013,007,006
150090317004003,0,002,013,013,002,013,007,006
150090317004004,0,002,013,013,002,013,007,006
150090317004005,40,002,013,013,002,013,007,006
150090317004006,373,002,013,013,002,013,007,006
150090317004007,132,002,013,013,002,013,007,006
150090317004008,147,002,013,013,002,013,007,006
150090317004009,0,002,013,013,002,013,007,006
150090317004010,141,002,013,013,002,013,007,006
150090317004011,0,002,013,013,002,013,007,006
150090317004012,101,002,013,013,002,013,007,006
150090317004013,0,002,013,013,002,013,007,006
150090317004014,77,002,013,013,002,013,007,006
150090317004015,171,002,013,013,002,013,007,006
150090317005000,0,002,013,013,002,013,007,006
150090317005001,54,002,013,013,002,013,007,006
150090317005002,0,002,013,013,002,013,007,006
150090317005003,193,002,013,013,002,013,007,006
150090317005004,55,002,013,013,002,013,007,006
150090317005005,0,002,013,013,002,013,007,006
150090317005006,0,002,013,013,002,013,007,006
150090317005007,1,002,013,013,002,013,007,006
150090317005008,33,002,013,013,002,013,007,006
150090317005009,93,002,013,013,002,013,007,006
150090317005010,90,002,013,013,002,013,007,006
150090317005011,83,002,013,013,002,013,007,006
150090317005012,26,002,013,013,002,013,007,006
150090317005013,0,002,013,013,002,013,007,006
150090317005014,0,002,013,013,002,ZZZ,007,ZZZ
150090317005015,0,002,013,013,002,ZZZ,007,ZZZ
150090317005016,9,002,013,013,002,013,007,006
150090317005017,0,002,013,013,002,013,007,006
150090317005018,0,002,013,013,002,013,007,006
150090317005019,0,002,013,013,002,ZZZ,007,ZZZ
150090318011000,0,002,013,013,002,013,007,006
150090318011001,0,002,013,013,002,013,007,006
150090318011002,0,002,013,013,002,013,007,006
150090318011003,0,002,013,013,002,013,007,006
150090318011004,122,002,013,013,002,013,007,006
150090318011005,0,002,013,013,002,013,007,006
150090318011006,0,002,013,013,002,013,007,006
150090318011007,0,002,013,013,002,013,007,006
150090318011008,0,002,013,013,002,013,007,006
150090318011009,0,002,013,013,002,013,007,006
150090318011010,0,002,013,013,002,ZZZ,007,ZZZ
150090318011011,0,002,013,013,002,013,007,006
150090318011012,0,002,013,013,002,013,007,006
150090318011013,0,002,013,013,002,013,007,006
150090318011014,0,002,013,013,002,013,007,006
150090318011015,0,002,013,013,002,013,007,006
150090318011016,0,002,013,013,002,013,007,006
150090318011017,0,002,013,013,002,013,007,006
150090318011018,0,002,013,013,002,013,007,006
150090318011019,0,002,013,013,002,013,007,006
150090318011020,0,002,013,013,002,013,007,006
150090318011021,0,002,013,013,002,013,007,006
150090318011022,0,002,013,013,002,013,007,006
150090318011023,0,002,013,013,002,013,007,006
150090318011024,0,002,013,013,002,013,007,006
150090318011025,0,002,013,013,002,013,007,006
150090318011026,7,002,013,013,002,013,007,006
150090318011027,0,002,013,013,002,013,007,006
150090318011028,0,002,013,013,002,013,007,006
150090318011029,0,002,013,013,002,013,007,006
150090318011030,2,002,013,013,002,013,007,006
150090318011031,13,002,013,013,002,013,007,006
150090318011032,0,002,013,013,002,013,007,006
150090318011033,5,002,013,013,002,013,007,006
150090318011034,0,002,013,013,002,013,007,006
150090318011035,0,002,013,013,002,013,007,006
150090318011036,0,002,013,013,002,013,007,006
150090318011037,0,002,013,013,002,ZZZ,007,ZZZ
150090318011038,0,002,013,013,002,013,007,006
150090318011039,0,002,013,013,002,013,007,006
150090318011040,0,002,013,013,002,013,007,006
150090318011041,0,002,013,013,002,013,007,006
150090318011042,0,002,013,013,002,013,007,006
150090318011043,0,002,013,013,002,013,007,006
150090318011044,0,002,013,013,002,013,007,006
150090318011045,0,002,013,013,002,013,007,006
150090318011046,0,002,013,013,002,013,007,006
150090318011047,0,002,013,013,002,013,007,006
150090318011048,0,002,013,013,002,013,007,006
150090318011049,0,002,013,013,002,013,007,006
150090318011050,0,002,013,013,002,013,007,006
150090318011051,0,002,013,013,002,013,007,006
150090318011052,0,002,013,013,002,013,007,006
150090318011053,0,002,013,013,002,013,007,006
150090318011054,0,002,013,013,002,013,007,006
150090318011055,0,002,013,013,002,013,007,006
150090318011056,0,002,013,013,002,013,007,006
150090318011057,0,002,013,013,002,ZZZ,007,ZZZ
150090318011058,0,002,013,013,002,013,007,006
150090318011059,0,002,013,013,002,013,007,006
150090318011060,0,002,013,013,002,013,007,006
150090318011061,0,002,013,013,002,013,007,006
150090318011062,0,002,013,013,002,013,007,006
150090318011063,0,002,013,013,002,ZZZ,007,ZZZ
150090318011064,0,002,013,013,002,013,007,006
150090318011065,0,002,013,013,002,013,007,006
150090318011066,0,002,013,013,002,ZZZ,007,ZZZ
150090318011067,24,002,013,013,002,013,007,006
150090318011068,0,002,013,013,002,013,007,006
150090318011069,0,002,013,013,002,ZZZ,007,ZZZ
