GEOID10,pop,sldl_2000,sldl_2016,sldu_2000,sldl_2013,sldl_2018,cd_2003,sldl_2010,sldu_2013,sldu_2010,sldl_2015
500019602002034,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002035,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002036,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002037,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002038,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002039,14,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002040,64,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002041,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002042,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002043,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002044,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002045,41,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002046,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002047,12,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002048,11,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002049,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002050,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002051,36,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002052,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002053,87,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002054,29,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002055,28,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002056,25,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002057,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002058,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002059,15,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002060,10,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002061,7,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002062,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002063,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002064,91,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002065,6,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002066,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002067,14,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002068,49,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002069,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002070,13,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002071,46,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002072,43,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002073,17,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002074,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002075,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002076,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002077,21,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002078,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002079,3,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002080,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002081,8,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002082,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002083,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002084,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002085,19,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002086,47,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002087,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002088,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002089,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002090,21,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002091,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002092,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002093,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002094,10,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002095,5,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002096,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002097,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002098,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002099,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002100,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002101,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002102,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002103,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002104,4,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002105,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002106,2,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002107,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002108,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002109,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002110,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002111,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002112,28,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002113,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002114,32,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002115,10,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002116,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002117,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002118,39,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002119,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002120,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002121,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002122,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019602002123,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001000,167,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001001,18,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001002,257,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001003,1,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001004,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001005,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001006,41,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001007,17,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001008,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001009,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001010,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001011,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001012,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001013,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001014,39,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001015,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001016,13,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001017,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001018,89,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001019,18,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001020,68,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001021,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001022,5,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001023,83,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001024,13,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001025,26,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001026,8,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603001027,30,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002000,10,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002001,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002002,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002003,60,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002004,14,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002005,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002006,9,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002007,244,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002008,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002009,59,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002010,19,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002011,6,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002012,13,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002013,2,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002014,47,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002015,37,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002016,6,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002017,34,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002018,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002019,17,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002020,45,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002021,151,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002022,61,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002023,3,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002024,23,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002025,52,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002026,35,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002027,27,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002028,201,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002029,27,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002030,34,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002031,72,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002032,129,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002033,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002034,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002035,184,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002036,55,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002037,19,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002038,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019603002039,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019604001000,9,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001001,4,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001002,4,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001003,35,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001004,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001005,11,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001006,12,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001007,6,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001008,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001009,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001010,72,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001011,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001012,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001013,2,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001014,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001015,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001016,11,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001017,4,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001018,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001019,6,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001020,7,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001021,14,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001022,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001023,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001024,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001025,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001026,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001027,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001028,10,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001029,50,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001030,6,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001031,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001032,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001033,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001034,13,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001035,127,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001036,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001037,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001038,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001039,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001040,39,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001041,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001042,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001043,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001044,147,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001045,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001046,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001047,270,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001048,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001049,83,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001050,2,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001051,14,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001052,12,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001053,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001054,62,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001055,2,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001056,16,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001057,44,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001058,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001059,2,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001060,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001061,18,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001062,15,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001063,54,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001064,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001065,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001066,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001067,5,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001068,10,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001069,65,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001070,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001071,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001072,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001073,5,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001074,18,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001075,16,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001076,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001077,63,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001078,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001079,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001080,75,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001081,4,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001082,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001083,10,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001084,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001085,6,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001086,41,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001087,80,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001088,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001089,9,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001090,39,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001091,19,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001092,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001093,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001094,9,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001095,2,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001096,7,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001097,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001098,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001099,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001100,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001101,2,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001102,8,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001103,34,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001104,8,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001105,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001106,9,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001107,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001108,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001109,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001110,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001111,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001112,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604001113,0,A41,A-5,ADD,A-5,A-5,0.0,A-5,ADD,ADD,A-5
500019604002000,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019604002001,29,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019604002002,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019604002003,92,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019604002004,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019604002005,51,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019604002006,83,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019604002007,169,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019604002008,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019604002009,55,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019604002010,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019604002011,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019604002012,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019604002013,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019604002014,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019604002015,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019604002016,11,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019604002017,72,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019604002018,108,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
500019604002019,0,A-1,A-3,ADD,A-3,A-3,0.0,A-3,ADD,ADD,A-3
