GEOID10,pop,sldl_2000,cd_2013,sldl_2013,sldu_2000,cd_2003,sldl_2010,sldu_2013,sldu_2010
090135352004025,2,057,002,057,035,002,057,035,035
090135352004026,4,057,002,057,035,002,057,035,035
090135352004027,105,057,002,057,035,002,057,035,035
090135352004028,63,057,002,057,035,002,057,035,035
090135352004029,27,057,002,057,035,002,057,035,035
090135352004030,5,057,002,057,035,002,057,035,035
090135352004031,20,057,002,057,035,002,057,035,035
090135352004032,4,057,002,057,035,002,057,035,035
090135352004033,22,057,002,057,035,002,057,035,035
090135352004034,9,057,002,057,035,002,057,035,035
090135352004035,79,057,002,057,035,002,057,035,035
090135352004036,8,057,002,057,035,002,057,035,035
090135352004037,0,057,002,057,035,002,057,035,035
090135381001000,0,059,002,052,007,002,052,007,007
090135381001001,0,059,002,052,007,002,052,007,007
090135381001002,0,059,002,052,007,002,052,007,007
090135381001003,0,059,002,052,007,002,052,007,007
090135381001004,0,059,002,052,007,002,052,007,007
090135381001005,2339,059,002,052,007,002,052,007,007
090135381001006,0,059,002,052,007,002,052,007,007
090135382011000,30,052,002,052,007,002,052,007,007
090135382011001,8,052,002,052,007,002,052,007,007
090135382011002,153,059,002,052,007,002,052,007,007
090135382011003,26,059,002,052,007,002,052,007,007
090135382011004,0,059,002,052,007,002,052,007,007
090135382011005,60,059,002,052,007,002,052,007,007
090135382011006,8,059,002,052,007,002,052,007,007
090135382011007,17,059,002,052,007,002,052,007,007
090135382011008,179,059,002,052,007,002,052,007,007
090135382011009,5,059,002,052,007,002,052,007,007
090135382011010,43,052,002,052,007,002,052,007,007
090135382011011,31,052,002,052,007,002,052,007,007
090135382011012,19,052,002,052,007,002,052,007,007
090135382011013,19,052,002,052,007,002,052,007,007
090135382011014,29,052,002,052,007,002,052,007,007
090135382011015,23,052,002,052,007,002,052,007,007
090135382011016,2,052,002,052,007,002,052,007,007
090135382011017,4,052,002,052,007,002,052,007,007
090135382011018,26,052,002,052,007,002,052,007,007
090135382011019,24,052,002,052,007,002,052,007,007
090135382011020,27,052,002,052,007,002,052,007,007
090135382011021,11,052,002,052,007,002,052,007,007
090135382011022,0,052,002,052,007,002,052,007,007
090135382011023,14,059,002,052,007,002,052,007,007
090135382011024,52,059,002,052,007,002,052,007,007
090135382011025,70,059,002,052,007,002,052,007,007
090135382011026,107,059,002,052,007,002,052,007,007
090135382011027,0,059,002,052,007,002,052,007,007
090135382011028,25,059,002,052,007,002,052,007,007
090135382011029,25,059,002,052,007,002,052,007,007
090135382011030,41,059,002,052,007,002,052,007,007
090135382011031,29,059,002,052,007,002,052,007,007
090135382011032,36,059,002,052,007,002,052,007,007
090135382011033,15,059,002,052,007,002,052,007,007
090135382011034,29,059,002,052,007,002,052,007,007
090135382011035,24,059,002,052,007,002,052,007,007
090135382011036,21,059,002,052,007,002,052,007,007
090135382011037,18,059,002,052,007,002,052,007,007
090135382011038,2,052,002,052,007,002,052,007,007
090135382011039,66,059,002,052,007,002,052,007,007
090135382011040,42,059,002,052,007,002,052,007,007
090135382011041,49,059,002,052,007,002,052,007,007
090135382011042,4,059,002,052,007,002,052,007,007
090135382012000,95,052,002,052,007,002,052,007,007
090135382012001,0,052,002,052,007,002,052,007,007
090135382012002,20,059,002,052,007,002,052,007,007
090135382012003,20,059,002,052,007,002,052,007,007
090135382012004,0,059,002,052,007,002,052,007,007
090135382012005,104,059,002,052,007,002,052,007,007
090135382012006,30,059,002,052,007,002,052,007,007
090135382012007,19,059,002,052,007,002,052,007,007
090135382012008,30,059,002,052,007,002,052,007,007
090135382012009,102,059,002,052,007,002,052,007,007
090135382012010,14,059,002,052,007,002,052,007,007
090135382012011,22,059,002,052,007,002,052,007,007
090135382012012,22,059,002,052,007,002,052,007,007
090135382012013,6,059,002,052,007,002,052,007,007
090135382012014,8,059,002,052,007,002,052,007,007
090135382012015,22,059,002,052,007,002,052,007,007
090135382012016,0,059,002,052,007,002,052,007,007
090135382012017,5,059,002,052,007,002,052,007,007
090135382012018,25,059,002,052,007,002,052,007,007
090135382012019,106,059,002,052,007,002,052,007,007
090135382012020,239,059,002,052,007,002,052,007,007
090135382012021,0,059,002,052,007,002,052,007,007
090135382012022,117,059,002,052,007,002,052,007,007
090135382012023,93,059,002,052,007,002,052,007,007
090135382012024,0,059,002,052,007,002,052,007,007
090135382012025,41,059,002,052,007,002,052,007,007
090135382012026,32,059,002,052,007,002,052,007,007
090135382012027,0,059,002,052,007,002,052,007,007
090135382012028,27,059,002,052,007,002,052,007,007
090135382012029,12,052,002,052,007,002,052,007,007
090135382012030,54,052,002,052,007,002,052,007,007
090135382012031,9,052,002,052,007,002,052,007,007
090135382012032,138,052,002,052,007,002,052,007,007
090135382012033,66,052,002,052,007,002,052,007,007
090135382012034,9,052,002,052,007,002,052,007,007
090135382012035,64,052,002,052,007,002,052,007,007
090135382012036,182,052,002,052,007,002,052,007,007
090135382012037,21,052,002,052,007,002,052,007,007
090135382012038,135,052,002,052,007,002,052,007,007
090135382012039,0,059,002,052,007,002,052,007,007
090135382012040,111,052,002,052,007,002,052,007,007
090135382012041,11,052,002,052,007,002,052,007,007
090135382013000,50,059,002,052,007,002,052,007,007
090135382013001,70,059,002,052,007,002,052,007,007
090135382013002,6,059,002,052,007,002,052,007,007
090135382013003,178,059,002,052,007,002,052,007,007
090135382013004,9,059,002,052,007,002,052,007,007
090135382013005,55,059,002,052,007,002,052,007,007
090135382013006,38,059,002,052,007,002,052,007,007
090135382013007,19,059,002,052,007,002,052,007,007
090135382013008,17,059,002,052,007,002,052,007,007
090135382013009,0,059,002,052,007,002,052,007,007
090135382013010,6,059,002,052,007,002,052,007,007
090135382013011,12,059,002,052,007,002,052,007,007
090135382013012,2,059,002,052,007,002,052,007,007
090135382013013,12,059,002,052,007,002,052,007,007
090135382013014,17,059,002,052,007,002,052,007,007
090135382013015,24,059,002,052,007,002,052,007,007
090135382013016,29,059,002,052,007,002,052,007,007
090135382013017,25,059,002,052,007,002,052,007,007
090135382013018,77,059,002,052,007,002,052,007,007
090135382013019,15,059,002,052,007,002,052,007,007
090135382013020,110,059,002,052,007,002,052,007,007
090135382013021,4,059,002,052,007,002,052,007,007
090135382013022,34,059,002,052,007,002,052,007,007
090135382013023,2,059,002,052,007,002,052,007,007
090135382013024,0,059,002,052,007,002,052,007,007
090135382013025,7,059,002,052,007,002,052,007,007
090135382013026,17,059,002,052,007,002,052,007,007
090135382013027,9,059,002,052,007,002,052,007,007
090135382013028,30,059,002,052,007,002,052,007,007
090135382013029,0,059,002,052,007,002,052,007,007
090135382014000,9,059,002,052,007,002,052,007,007
090135382014001,7,059,002,052,007,002,052,007,007
090135382014002,0,059,002,052,007,002,052,007,007
090135382014003,0,059,002,052,007,002,052,007,007
090135382014004,0,059,002,052,007,002,052,007,007
090135382014005,52,059,002,052,007,002,052,007,007
090135382014006,24,059,002,052,007,002,052,007,007
090135382014007,111,059,002,052,007,002,052,007,007
090135382014008,0,059,002,052,007,002,052,007,007
090135382014009,141,059,002,052,007,002,052,007,007
090135382014010,14,059,002,052,007,002,052,007,007
090135382014011,12,059,002,052,007,002,052,007,007
090135382014012,0,059,002,052,007,002,052,007,007
090135382014013,5,059,002,052,007,002,052,007,007
090135382014014,0,059,002,052,007,002,052,007,007
090135382014015,1,059,002,052,007,002,052,007,007
090135382014016,156,059,002,052,007,002,052,007,007
090135382014017,44,059,002,052,007,002,052,007,007
090135382014018,64,059,002,052,007,002,052,007,007
090135382014019,1,059,002,052,007,002,052,007,007
090135382014020,78,059,002,052,007,002,052,007,007
090135382014021,96,059,002,052,007,002,052,007,007
090135382014022,29,059,002,052,007,002,052,007,007
090135382014023,8,059,002,052,007,002,052,007,007
090135382014024,0,059,002,052,007,002,052,007,007
090135382014025,0,059,002,052,007,002,052,007,007
090135382014026,0,059,002,052,007,002,052,007,007
090135382014027,16,059,002,052,007,002,052,007,007
090135382014028,0,059,002,052,007,002,052,007,007
090135382014029,0,059,002,052,007,002,052,007,007
090135382021000,47,052,002,052,007,002,052,007,007
090135382021001,0,052,002,052,007,002,052,007,007
090135382021002,0,052,002,052,007,002,052,007,007
090135382021003,0,052,002,052,007,002,052,007,007
090135382021004,0,052,002,052,007,002,052,007,007
090135382021005,0,052,002,052,007,002,052,007,007
090135382021006,14,052,002,052,007,002,052,007,007
090135382021007,4,052,002,052,007,002,052,007,007
090135382021008,13,052,002,052,007,002,052,007,007
090135382021009,21,052,002,052,007,002,052,007,007
090135382021010,30,052,002,052,007,002,052,007,007
090135382021011,4,052,002,052,007,002,052,007,007
090135382021012,1,052,002,052,007,002,052,007,007
090135382021013,16,052,002,052,007,002,052,007,007
090135382021014,12,052,002,052,007,002,052,007,007
090135382021015,154,052,002,052,007,002,052,007,007
090135382021016,4,052,002,052,007,002,052,007,007
090135382021017,2,052,002,052,007,002,052,007,007
090135382021018,5,052,002,052,007,002,052,007,007
090135382021019,5,052,002,052,007,002,052,007,007
090135382021020,6,052,002,052,007,002,052,007,007
090135382021021,117,052,002,052,007,002,052,007,007
090135382021022,0,052,002,052,007,002,052,007,007
090135382021023,25,052,002,052,007,002,052,007,007
090135382021024,36,052,002,052,007,002,052,007,007
090135382021025,0,052,002,052,007,002,052,007,007
090135382021026,9,052,002,052,007,002,052,007,007
090135382021027,11,052,002,052,007,002,052,007,007
090135382021028,23,052,002,052,007,002,052,007,007
090135382021029,64,052,002,052,007,002,052,007,007
090135382021030,46,052,002,052,007,002,052,007,007
090135382021031,41,052,002,052,007,002,052,007,007
090135382021032,2,052,002,052,007,002,052,007,007
090135382021033,9,052,002,052,007,002,052,007,007
090135382021034,20,052,002,052,007,002,052,007,007
090135382021035,88,052,002,052,007,002,052,007,007
090135382021036,2,052,002,052,007,002,052,007,007
090135382021037,15,052,002,052,007,002,052,007,007
090135382021038,5,052,002,052,007,002,052,007,007
090135382021039,188,052,002,052,007,002,052,007,007
090135382021040,0,052,002,052,007,002,052,007,007
090135382021041,13,052,002,052,007,002,052,007,007
090135382021042,14,052,002,052,007,002,052,007,007
090135382021043,3,052,002,052,007,002,052,007,007
090135382021044,8,052,002,052,007,002,052,007,007
090135382021045,0,052,002,052,007,002,052,007,007
090135382021046,275,052,002,052,007,002,052,007,007
090135382021047,0,052,002,052,007,002,052,007,007
090135382021048,3,052,002,052,007,002,052,007,007
090135382021049,14,052,002,052,007,002,052,007,007
090135382021050,15,052,002,052,007,002,052,007,007
090135382021051,0,052,002,052,007,002,052,007,007
090135382021052,0,052,002,052,007,002,052,007,007
090135382021053,0,052,002,052,007,002,052,007,007
090135382021054,13,052,002,052,007,002,052,007,007
090135382021055,9,052,002,052,007,002,052,007,007
090135382021056,13,052,002,052,007,002,052,007,007
090135382021057,49,052,002,052,007,002,052,007,007
090135382021058,47,052,002,052,007,002,052,007,007
090135382021059,0,052,002,052,007,002,052,007,007
090135382021060,11,052,002,052,007,002,052,007,007
090135382021061,42,052,002,052,007,002,052,007,007
090135382021062,57,052,002,052,007,002,052,007,007
090135382021063,32,052,002,052,007,002,052,007,007
090135382021064,52,052,002,052,007,002,052,007,007
090135382021065,0,052,002,052,007,002,052,007,007
090135382021066,10,052,002,052,007,002,052,007,007
090135382021067,52,052,002,052,007,002,052,007,007
090135382021068,14,052,002,052,007,002,052,007,007
090135382021069,14,052,002,052,007,002,052,007,007
090135382021070,2,052,002,052,007,002,052,007,007
090135382021071,2,052,002,052,007,002,052,007,007
090135382022000,80,059,002,052,007,002,052,007,007
090135382022001,207,059,002,052,007,002,052,007,007
090135382022002,28,059,002,052,007,002,052,007,007
090135382022003,172,059,002,052,007,002,052,007,007
090135382022004,0,059,002,052,007,002,052,007,007
090135382022005,5,059,002,052,007,002,052,007,007
090135382022006,0,059,002,052,007,002,052,007,007
090135382022007,52,059,002,052,007,002,052,007,007
090135382022008,49,059,002,052,007,002,052,007,007
090135382022009,0,059,002,052,007,002,052,007,007
090135382022010,30,059,002,052,007,002,052,007,007
090135382022011,35,059,002,052,007,002,052,007,007
090135382022012,40,059,002,052,007,002,052,007,007
090135382022013,73,059,002,052,007,002,052,007,007
090135382022014,34,059,002,052,007,002,052,007,007
090135382022015,2,059,002,052,007,002,052,007,007
090135382022016,0,059,002,052,007,002,052,007,007
090135382022017,9,059,002,052,007,002,052,007,007
090135382022018,15,059,002,052,007,002,052,007,007
090135382022019,0,059,002,052,007,002,052,007,007
090135382022020,0,059,002,052,007,002,052,007,007
090135382022021,0,059,002,052,007,002,052,007,007
090135382022022,19,059,002,052,007,002,052,007,007
090135382023000,0,052,002,052,007,002,052,007,007
090135382023001,45,052,002,052,007,002,052,007,007
090135382023002,35,052,002,052,007,002,052,007,007
090135382023003,5,052,002,052,007,002,052,007,007
090135382023004,52,052,002,052,007,002,052,007,007
090135382023005,0,052,002,052,007,002,052,007,007
090135382023006,33,052,002,052,007,002,052,007,007
090135382023007,7,052,002,052,007,002,052,007,007
090135382023008,81,052,002,052,007,002,052,007,007
090135382023009,0,052,002,052,007,002,052,007,007
090135382023010,68,052,002,052,007,002,052,007,007
090135382023011,13,052,002,052,007,002,052,007,007
090135382023012,26,052,002,052,007,002,052,007,007
090135382023013,35,052,002,052,007,002,052,007,007
090135382023014,194,052,002,052,007,002,052,007,007
090135382023015,16,052,002,052,007,002,052,007,007
090135382023016,28,052,002,052,007,002,052,007,007
090135382023017,4,052,002,052,007,002,052,007,007
090135382023018,33,052,002,052,007,002,052,007,007
090135382023019,111,052,002,052,007,002,052,007,007
090135382023020,0,052,002,052,007,002,052,007,007
090135382023021,32,052,002,052,007,002,052,007,007
090135382023022,22,052,002,052,007,002,052,007,007
090135382023023,67,052,002,052,007,002,052,007,007
090135382023024,13,052,002,052,007,002,052,007,007
090135382023025,114,052,002,052,007,002,052,007,007
090135382023026,55,052,002,052,007,002,052,007,007
090135382023027,27,059,002,052,007,002,052,007,007
090135382023028,63,059,002,052,007,002,052,007,007
090135382023029,18,059,002,052,007,002,052,007,007
090135382023030,10,059,002,052,007,002,052,007,007
090135382023031,49,052,002,052,007,002,052,007,007
090135382023032,30,052,002,052,007,002,052,007,007
090138401001000,0,053,002,053,035,002,053,035,035
090138401001001,0,053,002,053,035,002,053,035,035
090138401001002,0,053,002,053,035,002,053,035,035
090138401001003,10,053,002,053,035,002,053,035,035
090138401001004,14,053,002,053,035,002,053,035,035
090138401001005,20,053,002,053,035,002,053,035,035
090138401001006,2,053,002,053,035,002,053,035,035
090138401001007,21,053,002,053,035,002,053,035,035
090138401001008,56,053,002,053,035,002,053,035,035
090138401001009,0,053,002,053,035,002,053,035,035
090138401001010,0,053,002,053,035,002,053,035,035
090138401001011,39,053,002,053,035,002,053,035,035
090138401001012,12,053,002,053,035,002,053,035,035
090138401001013,4,053,002,053,035,002,053,035,035
